sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
ORIC0064,,Default,configurable,"Default Category/Jewellery,Default Category/Jewellery/All Jewellery,Default Category/Jewellery/Necklaces,Default Category/Jewellery/Chokers,Default Category/Jewellery/New In,Default Category/Jewellery/Statement pieces,Default Category/Jewellery/Gifting,Default Category/Designers,Default Category/Designers/Fenomena",base,"emerald charm layering necklace","<p><strong>Product Details: </strong>Layering necklace with a golden Raw Emerald Circle, 24kt Gold Plate, Lobster Claw Closure<br /><strong>Material:</strong> 24k gold plating <br /><strong>Size & Fit:</strong> 45 CM long<br /><strong>Process of Manufacturing:</strong> Handcrafted by artisans<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> avoid contact with perfumes, sea or pool water, creams, soaps, and other chemicals</p>",,1.000000,1,0,"Catalog, Search",,,,,emerald-charm-layering-necklace,"emerald charm layering necklace","emerald charm layering necklace","emerald charm layering necklace Product Details: Layering necklace with a golden Raw Emerald Circle, 24kt Gold Plate, Lobster Claw ClosureMaterial: 24k gold plating Size & Fit: 45 CM longProcess of Manufacturing: Handcrafted by artisansCountry of Orig",/o/r/oric0064.jpg,,/o/r/oric0064.jpg,,/o/r/oric0064.jpg,,/o/r/oric0064.jpg,,"6/10/20, 5:09 PM","7/13/20, 4:00 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=15,hover=/o/r/oric0064.jpg,mgs_brand=Fenomena,mobile_sizechart=/o/r/oric0064.jpg,sizechart=/o/r/oric0064.jpg,ts_packaging_type=None,you_may_also_like=74",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/o/r/oric0064.jpg,,,,,,,,,,,"sku=ORIC0064-Gold-One Size,color=Gold,size=One Size","color=Color,size=Size"
"ORIN0056-Gold-One Size",,Default,simple,"Default Category/Jewellery,Default Category/Jewellery/All Jewellery,Default Category/Jewellery/Necklaces,Default Category/Jewellery/New In,Default Category/Jewellery/Statement pieces,Default Category/Jewellery/Gifting,Default Category/Designers,Default Category/Designers/Fenomena",base,"Layering necklace with golden charm-Gold-One Size","<p><strong>Product Details: </strong>Layering necklace with a golden 24kt Gold Plate charm (4,5 CM), Lobster Claw Closure</p>
<p><strong>Material:</strong> 24k gold plating <br /><strong>Size & Fit:</strong> 70 to 80 CM long <br /><strong>Process of Manufacturing:</strong> Handcrafted by artisans<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> avoid contact with perfumes, sea or pool water, creams, soaps, and other chemicals</p>",,1.000000,1,0,"Not Visible Individually",155.000000,,,,layering-necklace-with-golden-charm-gold-one-size,"Layering necklace with golden charm","Layering necklace with golden charm","Layering necklace with golden charm Product Details: Layering necklace with a golden 24kt Gold Plate charm (4,5 CM), Lobster Claw Closure
Material: 24k gold plating Size & Fit: 70 to 80 CM long Process of Manufacturing: Handcrafted by artisansCountry",,,,,,,,,"6/10/20, 5:14 PM","6/10/20, 5:14 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Gold,mgs_brand=Fenomena,preorder=No,size=One Size,stripe_sub_enabled=No,stripe_sub_interval=Months,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
ORIN0056,,Default,configurable,"Default Category/Jewellery,Default Category/Jewellery/All Jewellery,Default Category/Jewellery/Necklaces,Default Category/Jewellery/New In,Default Category/Jewellery/Statement pieces,Default Category/Jewellery/Gifting,Default Category/Designers,Default Category/Designers/Fenomena",base,"Layering necklace with golden charm","<p><strong>Product Details: </strong>Layering necklace with a golden 24kt Gold Plate charm (4,5 CM), Lobster Claw Closure</p>
<p><strong>Material:</strong> 24k gold plating <br /><strong>Size & Fit:</strong> 70 to 80 CM long <br /><strong>Process of Manufacturing:</strong> Handcrafted by artisans<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> avoid contact with perfumes, sea or pool water, creams, soaps, and other chemicals</p>",,1.000000,1,0,"Catalog, Search",,,,,layering-necklace-with-golden-charm,"Layering necklace with golden charm","Layering necklace with golden charm","Layering necklace with golden charm Product Details: Layering necklace with a golden 24kt Gold Plate charm (4,5 CM), Lobster Claw Closure
Material: 24k gold plating Size & Fit: 70 to 80 CM long Process of Manufacturing: Handcrafted by artisansCountry",/o/r/orin0056.jpg,,/o/r/orin0056.jpg,,/o/r/orin0056.jpg,,/o/r/orin0056.jpg,,"6/10/20, 5:14 PM","7/13/20, 4:00 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=15,hover=/o/r/orin0056.jpg,mgs_brand=Fenomena,mobile_sizechart=no_selection,sizechart=no_selection,ts_packaging_type=None,you_may_also_like=72",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/o/r/orin0056.jpg,,,,,,,,,,,"sku=ORIN0056-Gold-One Size,color=Gold,size=One Size","color=Color,size=Size"
"SKU same as picture-Gold-One Size",,Default,simple,"Default Category/Jewellery,Default Category/Jewellery/All Jewellery,Default Category/Jewellery/Necklaces,Default Category/Jewellery/New In,Default Category/Jewellery/Statement pieces,Default Category/Jewellery/Gifting,Default Category/Designers,Default Category/Designers/Fenomena",base,"Long Golden Necklace-Gold-One Size","<p><strong>Product Details: </strong>Layering necklace with a golden 24kt Gold Plate charm (4,5 CM), Lobster Claw Closure</p>
<p><strong>Material:</strong> 24k gold plating <br /><strong>Size & Fit:</strong> 70 to 80 CM long <br /><strong>Process of Manufacturing:</strong> Handcrafted by artisans<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> avoid contact with perfumes, sea or pool water, creams, soaps, and other chemicals</p>",,1.000000,1,0,"Not Visible Individually",174.000000,,,,long-golden-necklace-gold-one-size,"Long Golden Necklace","Long Golden Necklace","Long Golden Necklace Product Details: Layering necklace with a golden 24kt Gold Plate charm (4,5 CM), Lobster Claw Closure
Material: 24k gold plating Size & Fit: 70 to 80 CM long Process of Manufacturing: Handcrafted by artisansCountry of Origin: Col",,,,,,,,,"6/10/20, 5:23 PM","6/10/20, 5:23 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Gold,mgs_brand=Fenomena,preorder=No,size=One Size,stripe_sub_enabled=No,stripe_sub_interval=Months,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
"SKU same as picture",,Default,configurable,"Default Category/Jewellery,Default Category/Jewellery/All Jewellery,Default Category/Jewellery/Necklaces,Default Category/Jewellery/New In,Default Category/Jewellery/Statement pieces,Default Category/Jewellery/Gifting,Default Category/Designers,Default Category/Designers/Fenomena",base,"Long Golden Necklace","<p><strong>Product Details: </strong>Layering necklace with a golden 24kt Gold Plate charm (4,5 CM), Lobster Claw Closure</p>
<p><strong>Material:</strong> 24k gold plating <br /><strong>Size & Fit:</strong> 70 to 80 CM long <br /><strong>Process of Manufacturing:</strong> Handcrafted by artisans<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> avoid contact with perfumes, sea or pool water, creams, soaps, and other chemicals</p>",,1.000000,1,0,"Catalog, Search",,,,,long-golden-necklace,"Long Golden Necklace","Long Golden Necklace","Long Golden Necklace Product Details: Layering necklace with a golden 24kt Gold Plate charm (4,5 CM), Lobster Claw Closure
Material: 24k gold plating Size & Fit: 70 to 80 CM long Process of Manufacturing: Handcrafted by artisansCountry of Origin: Col",/o/r/orin0051.jpg,,/o/r/orin0051.jpg,,/o/r/orin0051.jpg,,/o/r/orin0051.jpg,,"6/10/20, 5:23 PM","7/13/20, 4:00 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=15,hover=/o/r/orin0051.jpg,mgs_brand=Fenomena,mobile_sizechart=no_selection,sizechart=no_selection,ts_packaging_type=None,you_may_also_like=72",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/o/r/orin0051.jpg,,,,,,,,,,,"sku=SKU same as picture-Gold-One Size,color=Gold,size=One Size","color=Color,size=Size"
"ORIN0054E-Gold-One Size",,Default,simple,"Default Category/Jewellery,Default Category/Jewellery/All Jewellery,Default Category/Jewellery/Necklaces,Default Category/Jewellery/Chokers,Default Category/Jewellery/New In,Default Category/Jewellery/Statement pieces,Default Category/Jewellery/Gifting,Default Category/Designers,Default Category/Designers/Fenomena,Default Category/Jewellery/Cufflinks",base,"Gold plated Choker-Gold-One Size","<p><strong>Product Details: </strong>LA very special necklace, like a Choker, 24kt Gold Plated with Raw Emeralds</p>
<p><strong>Material:</strong> 24k gold plating <br /><strong>Size & Fit:</strong> Dimensions: 13CM Long,Weight: 27.3 Grams<br /><strong>Process of Manufacturing:</strong> Handcrafted by artisans<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> avoid contact with perfumes, sea or pool water, creams, soaps, and other chemicals</p>",,1.000000,1,0,"Not Visible Individually",340.000000,,,,gold-plated-choker-gold-one-size,"Gold plated Choker","Gold plated Choker","Gold plated Choker Product Details: LA very special necklace, like a Choker, 24kt Gold Plated with Raw Emeralds
Material: 24k gold plating Size & Fit: Dimensions: 13CM Long,Weight: 27.3 GramsProcess of Manufacturing: Handcrafted by artisansCountry of",,,,,,,,,"6/10/20, 5:27 PM","6/10/20, 5:27 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Gold,mgs_brand=Fenomena,preorder=No,size=One Size,stripe_sub_enabled=No,stripe_sub_interval=Months,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
ORIN0054E,,Default,configurable,"Default Category/Jewellery,Default Category/Jewellery/All Jewellery,Default Category/Jewellery/Necklaces,Default Category/Jewellery/Chokers,Default Category/Jewellery/New In,Default Category/Jewellery/Statement pieces,Default Category/Jewellery/Gifting,Default Category/Designers,Default Category/Designers/Fenomena,Default Category/Jewellery/Cufflinks",base,"Gold plated Choker","<p><strong>Product Details: </strong>LA very special necklace, like a Choker, 24kt Gold Plated with Raw Emeralds</p>
<p><strong>Material:</strong> 24k gold plating <br /><strong>Size & Fit:</strong> Dimensions: 13CM Long,Weight: 27.3 Grams<br /><strong>Process of Manufacturing:</strong> Handcrafted by artisans<br /><strong>Country of Origin:</strong> Colombia<br /><strong>Care of the product:</strong> avoid contact with perfumes, sea or pool water, creams, soaps, and other chemicals</p>",,1.000000,1,0,"Catalog, Search",,,,,gold-plated-choker,"Gold plated Choker","Gold plated Choker","Gold plated Choker Product Details: LA very special necklace, like a Choker, 24kt Gold Plated with Raw Emeralds
Material: 24k gold plating Size & Fit: Dimensions: 13CM Long,Weight: 27.3 GramsProcess of Manufacturing: Handcrafted by artisansCountry of",/o/r/orin0054e.jpg,,/o/r/orin0054e.jpg,,/o/r/orin0054e.jpg,,/o/r/orin0054e.jpg,,"6/10/20, 5:27 PM","7/13/20, 4:00 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=15,hover=/c/h/chocker.jpg,mgs_brand=Fenomena,mobile_sizechart=no_selection,sizechart=no_selection,ts_packaging_type=None,you_may_also_like=74",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/o/r/orin0054e.jpg,/c/h/chocker.jpg",",",,,,,,,,,,"sku=ORIN0054E-Gold-One Size,color=Gold,size=One Size","color=Color,size=Size"
01BL01-Beige-S,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Ines Bellorez,Default Category/Women",base,"Printed blouse with ruffle-Beige-S","<p><strong>Product Details:</strong> Printed blouse with ruffle detail on cuff and two straps to tie in front.<br /><strong>Material:</strong> Printed Taupe Silk 100% Polyester<br /><strong>Size & Fit:</strong> Runs small<br /><strong>Country of Origin:</strong> Colombia <br /><strong>Care of the product:</strong> Dry Cleaning</p>",,1.000000,1,0,"Not Visible Individually",131.000000,,,,printed-blouse-with-ruffle-beige-s,"Printed blouse with ruffle","Printed blouse with ruffle","Printed blouse with ruffle Product Details: Printed blouse with ruffle detail on cuff and two straps to tie in front.Material: Printed Taupe Silk 100% PolyesterSize & Fit: Runs smallCountry of Origin: Colombia Care of the product: Dry Cleaning",,,,,,,,,"6/11/20, 4:04 PM","6/11/20, 4:04 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Beige,mgs_brand=Ines Bellorez,preorder=No,size=S,stripe_sub_enabled=No,stripe_sub_interval=Months,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
01BL01-Beige-M,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Ines Bellorez,Default Category/Women",base,"Printed blouse with ruffle-Beige-M","<p><strong>Product Details:</strong> Printed blouse with ruffle detail on cuff and two straps to tie in front.<br /><strong>Material:</strong> Printed Taupe Silk 100% Polyester<br /><strong>Size & Fit:</strong> Runs small<br /><strong>Country of Origin:</strong> Colombia <br /><strong>Care of the product:</strong> Dry Cleaning</p>",,1.000000,1,0,"Not Visible Individually",131.000000,,,,printed-blouse-with-ruffle-beige-m,"Printed blouse with ruffle","Printed blouse with ruffle","Printed blouse with ruffle Product Details: Printed blouse with ruffle detail on cuff and two straps to tie in front.Material: Printed Taupe Silk 100% PolyesterSize & Fit: Runs smallCountry of Origin: Colombia Care of the product: Dry Cleaning",,,,,,,,,"6/11/20, 4:04 PM","6/11/20, 4:04 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Beige,mgs_brand=Ines Bellorez,preorder=No,size=M,stripe_sub_enabled=No,stripe_sub_interval=Months,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
01BL01-Beige-L,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Ines Bellorez,Default Category/Women",base,"Printed blouse with ruffle-Beige-L","<p><strong>Product Details:</strong> Printed blouse with ruffle detail on cuff and two straps to tie in front.<br /><strong>Material:</strong> Printed Taupe Silk 100% Polyester<br /><strong>Size & Fit:</strong> Runs small<br /><strong>Country of Origin:</strong> Colombia <br /><strong>Care of the product:</strong> Dry Cleaning</p>",,1.000000,1,0,"Not Visible Individually",131.000000,,,,printed-blouse-with-ruffle-beige-l,"Printed blouse with ruffle","Printed blouse with ruffle","Printed blouse with ruffle Product Details: Printed blouse with ruffle detail on cuff and two straps to tie in front.Material: Printed Taupe Silk 100% PolyesterSize & Fit: Runs smallCountry of Origin: Colombia Care of the product: Dry Cleaning",,,,,,,,,"6/11/20, 4:04 PM","6/11/20, 4:04 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Beige,mgs_brand=Ines Bellorez,preorder=No,size=L,stripe_sub_enabled=No,stripe_sub_interval=Months,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
01BL01-Beige-XL,,Default,simple,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Ines Bellorez,Default Category/Women",base,"Printed blouse with ruffle-Beige-XL","<p><strong>Product Details:</strong> Printed blouse with ruffle detail on cuff and two straps to tie in front.<br /><strong>Material:</strong> Printed Taupe Silk 100% Polyester<br /><strong>Size & Fit:</strong> Runs small<br /><strong>Country of Origin:</strong> Colombia <br /><strong>Care of the product:</strong> Dry Cleaning</p>",,1.000000,1,0,"Not Visible Individually",131.000000,,,,printed-blouse-with-ruffle-beige-xl,"Printed blouse with ruffle","Printed blouse with ruffle","Printed blouse with ruffle Product Details: Printed blouse with ruffle detail on cuff and two straps to tie in front.Material: Printed Taupe Silk 100% PolyesterSize & Fit: Runs smallCountry of Origin: Colombia Care of the product: Dry Cleaning",,,,,,,,,"6/11/20, 4:04 PM","6/11/20, 4:04 PM",,,"Block after Info Column",,,,No,,,,,,,,Colombia,"color=Beige,mgs_brand=Ines Bellorez,preorder=No,size=XL,stripe_sub_enabled=No,stripe_sub_interval=Months,ts_packaging_type=None",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,
01BL01,,Default,configurable,"Default Category/Clothing,Default Category/Clothing/All Clothing,Default Category/Clothing/Tops,Default Category/Clothing/New In,Default Category/Designers,Default Category/Designers/Ines Bellorez,Default Category/Women",base,"Printed blouse with ruffle","<p><strong>Product Details:</strong> Printed blouse with ruffle detail on cuff and two straps to tie in front.<br /><strong>Material:</strong> Printed Taupe Silk 100% Polyester<br /><strong>Size & Fit:</strong> Runs small<br /><strong>Country of Origin:</strong> Colombia <br /><strong>Care of the product:</strong> Dry Cleaning</p>",,1.000000,1,0,"Catalog, Search",,,,,printed-blouse-with-ruffle,"Printed blouse with ruffle","Printed blouse with ruffle","Printed blouse with ruffle Product Details: Printed blouse with ruffle detail on cuff and two straps to tie in front.Material: Printed Taupe Silk 100% PolyesterSize & Fit: Runs smallCountry of Origin: Colombia Care of the product: Dry Cleaning",/f/l/floresta_blouse_2.jpg,,/f/l/floresta_blouse_2.jpg,,/f/l/floresta_blouse_2.jpg,,/f/l/floresta_blouse_2.jpg,,"6/11/20, 4:04 PM","7/13/20, 2:43 AM",,,"Block after Info Column",,,,"Use config",,,,,,,"Use config",Colombia,"complete_your_look=22,hover=/f/l/floresta_blouse_3.jpg,mgs_brand=Ines Bellorez,mobile_sizechart=no_selection,sizechart=no_selection,ts_packaging_type=None,you_may_also_like=21",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/f/l/floresta_blouse_2.jpg,/f/l/floresta_blouse_3.jpg,/f/l/floresta_blouse.jpg",",,",,,,,,,,,,"sku=01BL01-Beige-M,color=Beige,size=M|sku=01BL01-Beige-S,color=Beige,size=S|sku=01BL01-Beige-XL,color=Beige,size=XL|sku=01BL01-Beige-L,color=Beige,size=L","color=Color,size=Size"
